Running strategy ons on dataset djia.
Start Time: 2015-0129-17-01-37-496.
-------------------------------------
Parameters [eta:0.000000, beta:1.000000, delta:0.125000, tc:0.000000]
day	 Daily Return	 Total return
363	0.969562	1.353615
364	0.980202	1.326816
365	0.985314	1.307331
366	0.994483	1.300118
367	0.976398	1.269432
368	0.998663	1.267735
369	1.023105	1.297026
370	0.997276	1.293492
371	0.978885	1.266181
372	0.978615	1.239103
373	1.024475	1.269430
374	1.055613	1.340026
375	0.980621	1.314058
376	0.972827	1.278351
377	0.960728	1.228148
378	1.017101	1.249151
379	1.000655	1.249969
380	0.998177	1.247690
381	0.977065	1.219073
382	0.997693	1.216261
383	0.972222	1.182475
384	0.962859	1.138557
385	0.944386	1.075237
386	0.950063	1.021543
387	1.085456	1.108841
388	1.001347	1.110334
389	1.004414	1.115235
390	1.092535	1.218433
391	1.021074	1.244110
392	1.018931	1.267662
393	0.974771	1.235680
394	0.955347	1.180503
395	0.942616	1.112761
396	1.037869	1.154900
397	1.011621	1.168321
398	1.048378	1.224842
399	1.008288	1.234994
400	0.979554	1.209744
401	0.978640	1.183903
402	1.061090	1.256228
403	1.017465	1.278169
404	1.008647	1.289221
405	1.040208	1.341058
406	0.980685	1.315155
407	1.018300	1.339222
408	1.019029	1.364706
409	0.964701	1.316532
410	1.009793	1.329425
411	0.980313	1.303253
412	0.985015	1.283723
413	0.998717	1.282075
414	0.984889	1.262702
415	0.937698	1.184032
416	1.033187	1.223327
417	0.971524	1.188492
418	1.030943	1.225267
419	1.010048	1.237578
420	1.014800	1.255894
421	1.004224	1.261199
422	0.961824	1.213051
423	0.993181	1.204779
424	1.009997	1.216824
425	0.990787	1.205614
426	0.981062	1.182782
427	0.963726	1.139878
428	1.008485	1.149550
429	0.981562	1.128355
430	0.976892	1.102281
431	1.030943	1.136388
432	0.998559	1.134751
433	0.958874	1.088084
434	0.997451	1.085310
435	1.047163	1.136497
436	0.958593	1.089438
437	1.004156	1.093965
438	0.960349	1.050588
439	0.996742	1.047166
440	1.000352	1.047534
441	0.962979	1.008754
442	1.040308	1.049414
443	1.061587	1.114044
444	0.995798	1.109363
445	1.083797	1.202323
446	0.966673	1.162254
447	1.027167	1.193828
448	1.004952	1.199740
449	1.057950	1.269265
450	0.993560	1.261091
451	1.012641	1.277032
452	0.982830	1.255105
453	1.026925	1.288900
454	1.015156	1.308434
455	0.988599	1.293517
456	1.019329	1.318520
457	0.993494	1.309942
458	1.030879	1.350391
459	1.021244	1.379079
460	1.022738	1.410436
461	1.015762	1.432667
462	0.958933	1.373832
463	0.990233	1.360414
464	0.968806	1.317978
465	1.008158	1.328730
466	1.009093	1.340812
467	1.016271	1.362629
468	1.006315	1.371233
469	0.993953	1.362941
470	0.998835	1.361354
471	1.028477	1.400121
472	1.055674	1.478071
473	1.004354	1.484507
474	1.005610	1.492835
475	0.982785	1.467136
476	1.033646	1.516499
477	1.007513	1.527892
478	1.001686	1.530468
479	0.980021	1.499891
480	0.990962	1.486334
481	0.982309	1.460039
482	1.010062	1.474730
483	0.969625	1.429935
484	1.019554	1.457896
485	1.002732	1.461880
486	1.000938	1.463250
487	0.983821	1.439576
488	1.029137	1.481521
489	0.989008	1.465236
490	0.983871	1.441604
491	0.988179	1.424563
492	1.021211	1.454780
493	0.992965	1.444546
494	0.988441	1.427848
495	1.003048	1.432200
496	0.981305	1.405425
497	1.001528	1.407573
498	1.013280	1.426266
499	1.046642	1.492789
500	0.984295	1.469346
501	1.036183	1.522510
502	0.990355	1.507825
503	0.985733	1.486313
504	1.018786	1.514235
505	1.001764	1.516906
506	1.005466	1.525197
507	1.005110	1.532990
ONS(eta:0.00, beta:1.00, delta:0.13, tc:0.0000), Final return: 1.53
-------------------------------------
