Running strategy olmar1 on dataset djia.
Start Time: 2015-0129-17-01-54-614.
-------------------------------------
Parameters [epsilon:10.00, W:5, tc:0.0000]
day	 Daily Return	 Total return
350	1.000000	1.620023
351	0.963330	1.560618
352	0.984087	1.535784
353	1.008561	1.548931
354	0.984938	1.525602
355	0.990654	1.511344
356	0.957727	1.447455
357	0.959658	1.389062
358	1.067260	1.482491
359	1.041123	1.543456
360	1.001114	1.545175
361	1.062291	1.641426
362	1.029351	1.689602
363	0.998406	1.686909
364	0.957690	1.615537
365	0.973493	1.572713
366	1.032034	1.623094
367	0.953893	1.548259
368	0.966702	1.496705
369	0.952667	1.425861
370	1.018894	1.452802
371	1.029304	1.495375
372	1.021980	1.528244
373	1.071213	1.637074
374	1.057090	1.730535
375	1.002155	1.734265
376	0.981198	1.701657
377	0.952350	1.620573
378	0.944361	1.530406
379	0.926433	1.417818
380	1.031282	1.462171
381	1.018000	1.488490
382	0.967322	1.439849
383	0.986726	1.420736
384	0.957399	1.360211
385	1.016249	1.382312
386	0.972454	1.344235
387	1.139414	1.531641
388	1.002028	1.534746
389	1.075057	1.649940
390	1.071988	1.768716
391	0.990959	1.752725
392	0.996879	1.747254
393	0.978565	1.709801
394	0.998811	1.707768
395	0.932071	1.591761
396	1.007708	1.604031
397	0.966620	1.550489
398	1.043165	1.617416
399	1.011556	1.636106
400	1.007030	1.647608
401	0.992135	1.634649
402	0.976363	1.596011
403	1.031362	1.646065
404	0.991741	1.632470
405	1.028731	1.679372
406	0.981336	1.648029
407	1.015535	1.673631
408	1.024163	1.714071
409	0.960555	1.646459
410	1.013308	1.668370
411	1.006726	1.679591
412	0.980210	1.646351
413	1.024026	1.685906
414	1.016613	1.713914
415	0.934524	1.601693
416	1.030963	1.651286
417	0.957217	1.580639
418	1.019865	1.612038
419	1.004213	1.618830
420	0.981348	1.588636
421	0.992657	1.576970
422	0.993689	1.567017
423	1.001363	1.569153
424	1.046265	1.641750
425	0.995538	1.634423
426	0.960338	1.569599
427	0.982930	1.542806
428	1.005602	1.551449
429	0.993663	1.541617
430	0.950803	1.465775
431	1.036950	1.519935
432	1.024275	1.556832
433	0.995025	1.549086
434	1.024828	1.587547
435	1.035821	1.644415
436	0.945792	1.555275
437	1.000401	1.555898
438	1.014035	1.577735
439	1.013906	1.599675
440	1.067669	1.707923
441	0.922917	1.576271
442	1.068043	1.683524
443	1.051329	1.769937
444	1.019929	1.805211
445	1.035093	1.868562
446	1.000885	1.870215
447	1.050960	1.965522
448	1.010675	1.986504
449	1.034706	2.055448
450	0.994363	2.043861
451	0.998579	2.040957
452	0.995858	2.032504
453	1.017506	2.068085
454	1.034041	2.138485
455	1.034938	2.213200
456	0.965016	2.135774
457	1.021505	2.181704
458	1.018674	2.222446
459	0.958099	2.129322
460	1.039324	2.213055
461	1.000707	2.214620
462	0.987225	2.186328
463	0.980583	2.143875
464	1.010891	2.167224
465	1.041667	2.257525
466	1.032946	2.331902
467	1.008889	2.352630
468	1.009499	2.374978
469	0.971343	2.306918
470	1.012329	2.335361
471	1.016912	2.374856
472	1.012292	2.404048
473	0.998929	2.401472
474	1.000715	2.403190
475	0.991173	2.381977
476	1.023577	2.438137
477	0.989495	2.412525
478	1.011526	2.440330
479	1.002334	2.446026
480	0.953614	2.332564
481	0.997738	2.327287
482	0.986814	2.296600
483	0.944949	2.170170
484	1.025452	2.225407
485	1.032658	2.298083
486	1.011628	2.324805
487	0.984753	2.289358
488	1.025416	2.347545
489	0.982287	2.305963
490	0.998124	2.301637
491	0.979950	2.255489
492	1.058542	2.387531
493	0.984696	2.350992
494	0.991667	2.331400
495	1.002654	2.337587
496	0.976402	2.282425
497	1.002275	2.287616
498	0.987944	2.260037
499	1.071933	2.422609
500	0.986369	2.389587
501	1.020580	2.438765
502	0.983501	2.398528
503	0.986021	2.364998
504	1.029748	2.435353
505	1.013333	2.467824
506	0.998611	2.464397
507	1.029555	2.537232
OLMAR1(epsilon:10.00, W:5, tc:0.0000]), Final return: 2.54
-------------------------------------
