Running strategy cwmr_var on dataset djia.
Start Time: 2015-0129-17-01-54-334.
-------------------------------------
Parameters [phi:2.000000, epsilon:0.500000, tc:0.000000]
day	 Daily Return	 Total return
414	0.996233	0.344211
415	0.933817	0.321430
416	1.038238	0.333721
417	0.996916	0.332691
418	1.057229	0.351731
419	1.021654	0.359347
420	0.989848	0.355699
421	0.992657	0.353087
422	0.993689	0.350859
423	1.010094	0.354400
424	1.046265	0.370796
425	0.991786	0.367751
426	0.960338	0.353165
427	0.982279	0.346907
428	0.990826	0.343724
429	1.009499	0.346989
430	0.995764	0.345519
431	1.038146	0.358699
432	1.026774	0.368303
433	0.980683	0.361189
434	1.018978	0.368043
435	1.048285	0.385814
436	0.969453	0.374029
437	0.985683	0.368674
438	0.976978	0.360186
439	1.019692	0.367279
440	1.052936	0.386722
441	0.966301	0.373690
442	1.065258	0.398076
443	1.014856	0.403989
444	1.024293	0.413804
445	1.089651	0.450901
446	0.962912	0.434178
447	1.028982	0.446761
448	1.006312	0.449581
449	1.056416	0.474945
450	1.001844	0.475821
451	1.011809	0.481440
452	0.993651	0.478383
453	1.032156	0.493766
454	1.024920	0.506070
455	1.018144	0.515252
456	1.013562	0.522240
457	1.005201	0.524956
458	1.044878	0.548515
459	0.981825	0.538546
460	1.039324	0.559724
461	1.022036	0.572057
462	0.967257	0.553327
463	0.980583	0.542582
464	0.960652	0.521233
465	1.041667	0.542951
466	1.032946	0.560839
467	1.024094	0.574352
468	1.009499	0.579808
469	0.988649	0.573226
470	0.998128	0.572153
471	1.021164	0.584262
472	1.006967	0.588333
473	0.996370	0.586197
474	1.018326	0.596940
475	0.999543	0.596667
476	1.035724	0.617983
477	1.000080	0.618032
478	1.004588	0.620867
479	0.991332	0.615486
480	0.984845	0.606158
481	0.996725	0.604173
482	1.016954	0.614416
483	0.968280	0.594927
484	1.020806	0.607305
485	1.032658	0.627138
486	1.028366	0.644928
487	0.984753	0.635094
488	1.030949	0.654750
489	0.990523	0.648545
490	0.998124	0.647328
491	0.985571	0.637988
492	1.058542	0.675337
493	0.972055	0.656465
494	0.991667	0.650994
495	0.986849	0.642433
496	0.983424	0.631784
497	1.001874	0.632968
498	0.988257	0.625536
499	1.051780	0.657926
500	0.986369	0.648958
501	1.020580	0.662313
502	1.004487	0.665285
503	0.989161	0.658074
504	1.029748	0.677651
505	1.008282	0.683263
506	0.996899	0.681144
507	1.010249	0.688125
CWMR-Var(2.00, 0.50, 0.0000), Final return: 0.69
-------------------------------------
