Running strategy pamr on dataset djia.
Start Time: 2015-0129-17-01-54-164.
-------------------------------------
Parameters [epsilon:0.50, tc:0.0000]
day	 Daily Return	 Total return
441	0.971418	0.363895
442	1.060667	0.385971
443	1.015836	0.392083
444	1.024880	0.401839
445	1.093154	0.439272
446	0.961634	0.422419
447	1.035789	0.437537
448	1.005903	0.440120
449	1.058821	0.466008
450	1.000205	0.466104
451	1.012229	0.471804
452	0.993231	0.468610
453	1.033370	0.484248
454	1.027006	0.497325
455	1.015943	0.505254
456	1.017631	0.514163
457	1.002749	0.515576
458	1.044878	0.538714
459	0.986224	0.531292
460	1.039324	0.552185
461	1.021017	0.563790
462	0.967450	0.545438
463	0.981363	0.535273
464	0.960652	0.514211
465	1.041667	0.535637
466	1.032946	0.553284
467	1.027152	0.568307
468	1.009499	0.573705
469	0.988413	0.567058
470	0.999443	0.566742
471	1.021367	0.578852
472	1.009350	0.584264
473	0.992854	0.580089
474	1.020153	0.591779
475	1.000188	0.591890
476	1.035852	0.613111
477	1.000346	0.613323
478	1.004129	0.615855
479	0.990615	0.610075
480	0.987530	0.602468
481	0.996515	0.600368
482	1.020888	0.612909
483	0.968280	0.593467
484	1.023409	0.607360
485	1.032658	0.627195
486	1.029073	0.645429
487	0.984834	0.635641
488	1.029647	0.654485
489	0.990595	0.648330
490	0.998124	0.647113
491	0.983977	0.636744
492	1.058542	0.674021
493	0.971117	0.654553
494	0.991667	0.649099
495	0.986849	0.640563
496	0.985197	0.631081
497	1.001874	0.632263
498	0.988247	0.624832
499	1.048966	0.655428
500	0.986369	0.646494
501	1.020580	0.659799
502	1.002196	0.661248
503	0.983385	0.650261
504	1.029748	0.669605
505	1.008147	0.675060
506	0.996859	0.672940
507	1.010565	0.680050
PAMR(0.50, 0.0000), Final return: 0.68
-------------------------------------
