Running strategy eg on dataset djia.
Start Time: 2015-0129-17-01-37-446.
-------------------------------------
Parameters [eta:0.050000, tc:0.000000]
day	 Daily Return	 Total return
475	0.981504	0.795988
476	1.031030	0.820687
477	0.997801	0.818883
478	0.997241	0.816623
479	0.983608	0.803237
480	0.996226	0.800206
481	0.987078	0.789866
482	1.002645	0.791955
483	0.976975	0.773721
484	1.012709	0.783554
485	1.001464	0.784701
486	0.996446	0.781913
487	0.986947	0.771707
488	1.024639	0.790721
489	0.989276	0.782242
490	0.987852	0.772739
491	0.989732	0.764804
492	1.016909	0.777736
493	0.997166	0.775532
494	0.992389	0.769630
495	0.999391	0.769161
496	0.983583	0.756534
497	1.001863	0.757944
498	1.002108	0.759542
499	1.034996	0.786123
500	0.997755	0.784357
501	1.024920	0.803904
502	0.995599	0.800366
503	0.981368	0.785454
504	1.021513	0.802351
505	1.002424	0.804296
506	1.000571	0.804755
507	1.006555	0.810030
EG(eta:0.05, tc:0.0000) Final return: 0.81
-------------------------------------
